ID,0,1,2,3,4,5,6,7,8,9,10
12567,citrus fruit,cling film/bags,fruit/vegetable juice,,,,,,,,
12568,cake,berries,newspapers,onions,,,,,,,
12569,chocolate,margarine,,,,,,,,,
12570,citrus fruit,eggs,,,,,,,,,
12571,frozen vegetables,coffee,,,,,,,,,
12572,citrus fruit,root vegetables,,,,,,,,,
12573,other vegetables,rolls/buns,,,,,,,,,
12574,eggs,bottled water,,,,,,,,,
12575,beef,chicken,,,,,,,,,
12576,yogurt,rolls/buns,eggs,fruit/vegetable juice,,,,,,,
12577,chewing gum,jam,yogurt,,,,,,,,
12578,whipped/sour cream,seasonal products,,,,,,,,,
12579,chicken,sugar,,,,,,,,,
12580,ham,jam,,,,,,,,,
12581,berries,frozen vegetables,,,,,,,,,
12582,hygiene articles,coffee,,,,,,,,,
12583,long life bakery product,frozen vegetables,,,,,,,,,
12584,whole milk,soda,,,,,,,,,
12585,brown bread,yogurt,,,,,,,,,
12586,turkey,yogurt,,,,,,,,,
12587,cream cheese ,frozen vegetables,sugar,coffee,,,,,,,
12588,whole milk,rolls/buns,,,,,,,,,
12589,coffee,baking powder,,,,,,,,,
12590,cake,cake,flour,,,,,,,,
12591,berries,pickled vegetables,,,,,,,,,
12592,chicken,butter,,,,,,,,,
12593,other vegetables,mayonnaise,fruit/vegetable juice,,,,,,,,
12594,other vegetables,whole milk,,,,,,,,,
12595,whole milk,whole milk,,,,,,,,,
12596,soda,white bread,,,,,,,,,
12597,shopping bags,white wine,,,,,,,,,
12598,eggs,frozen vegetables,jam,,,,,,,,
12599,rolls/buns,shopping bags,,,,,,,,,
12600,root vegetables,shopping bags,,,,,,,,,
12601,sugar,whole milk,fruit/vegetable juice,,,,,,,,
12602,salty snack,whole milk,,,,,,,,,
12603,coffee,yogurt,,,,,,,,,
12604,berries,bottled water,,,,,,,,,
12605,berries,cream cheese ,,,,,,,,,
12606,butter milk,red wine,,,,,,,,,
12607,butter,cake,whole milk,,,,,,,,
12608,soda,yogurt,,,,,,,,,
12609,beverages,whole milk,onions,,,,,,,,
12610,yogurt,jam,pastry,,,,,,,,
12611,berries,yogurt,,,,,,,,,
12612,other vegetables,eggs,long life bakery product,,,,,,,,
12613,chocolate,eggs,,,,,,,,,
12614,baking powder,canned beer,specialty chocolate,,,,,,,,
12615,frozen vegetables,butter,,,,,,,,,
12616,brown bread,bottled beer,,,,,,,,,
12617,pastry,brown bread,,,,,,,,,
12618,whole milk,eggs,pasta,,,,,,,,
12619,whole milk,waffles,cake,,,,,,,,
12620,beef,pork,other vegetables,other vegetables,root vegetables,other vegetables,pip fruit,margarine,,,
12621,nut snack,bottled water,,,,,,,,,
12622,pork,house keeping products,,,,,,,,,
12623,beef,rolls/buns,seasonal products,,,,,,,,
12624,newspapers,cream,,,,,,,,,
12625,beef,fruit/vegetable juice,,,,,,,,,
12626,chicken,eggs,,,,,,,,,
12627,butter,waffles,,,,,,,,,
12628,chocolate,frozen fish,,,,,,,,,
12629,tropical fruit,soda,canned beer,,,,,,,,
12630,berries,eggs,sugar,,,,,,,,
12631,pork,cereals,,,,,,,,,
12632,butter,rolls/buns,,,,,,,,,
12633,other vegetables,rolls/buns,,,,,,,,,
12634,fruit/vegetable juice,whipped/sour cream,hygiene articles,,,,,,,,
12635,other vegetables,soda,rolls/buns,,,,,,,,
12636,yogurt,eggs,yogurt,,,,,,,,
12637,dog food,brown bread,salty snack,,,,,,,,
12638,whole milk,rolls/buns,jam,red wine,,,,,,,
12639,chicken,soda,,,,,,,,,
12640,pork,root vegetables,,,,,,,,,
12641,whole milk,sliced cheese,dish cleaner,,,,,,,,
12642,sweet spreads,berries,butter milk,pip fruit,soda,other vegetables,fruit/vegetable juice,whole milk,,,
12643,vinegar,flour,,,,,,,,,
12644,berries,rolls/buns,,,,,,,,,
12645,rolls/buns,salty snack,,,,,,,,,
12646,turkey,sugar,,,,,,,,,
12647,packaged fruit/vegetables,frozen fish,,,,,,,,,
12648,whole milk,soft cheese,,,,,,,,,
12649,coffee,red wine,,,,,,,,,
12650,root vegetables,berries,coffee,bottled beer,rice,,,,,,
12651,specialty chocolate,rolls/buns,,,,,,,,,
12652,onions,chicken,,,,,,,,,
12653,bathroom cleaner,other vegetables,,,,,,,,,
12654,fruit/vegetable juice,spices,,,,,,,,,
12655,beef,beef,,,,,,,,,
12656,ice cream,whole milk,,,,,,,,,
12657,whole milk,whipped/sour cream,,,,,,,,,
12658,other vegetables,whole milk,,,,,,,,,
12659,bottled water,whipped/sour cream,,,,,,,,,
12660,chicken,citrus fruit,turkey,whole milk,sweet spreads,cream cheese ,specialty chocolate,oil,,,
12661,citrus fruit,canned fish,,,,,,,,,
12662,beef,bottled water,abrasive cleaner,,,,,,,,
12663,berries,margarine,,,,,,,,,
12664,citrus fruit,pip fruit,,,,,,,,,
12665,soda,frozen vegetables,cream cheese ,,,,,,,,
12666,white bread,jam cheese,,,,,,,,,
12667,cake,detergent,,,,,,,,,
12668,whipped/sour cream,coffee,,,,,,,,,
12669,canned beer,brown bread,,,,,,,,,
12670,whole milk,grapes,,,,,,,,,
12671,whole milk,rolls/buns,,,,,,,,,
12672,root vegetables,baking powder,,,,,,,,,
12673,tropical fruit,whole milk,butter milk,,,,,,,,
12674,frozen fish,rolls/buns,,,,,,,,,
12675,cream cheese ,citrus fruit,sauces,red wine,,,,,,,
12676,berries,canned beer,newspapers,tropical fruit,newspapers,,,,,,
12677,chicken,fruit/vegetable juice,cake,,,,,,,,
12678,long life bakery product,brown bread,,,,,,,,,
12679,berries,soda,,,,,,,,,
12680,white wine,whole milk,,,,,,,,,
12681,pork,cake,,,,,,,,,
12682,detergent,tropical fruit,shopping bags,soft cheese,,,,,,,
12683,misc. beverages,coffee,,,,,,,,,
12684,margarine,beverages,,,,,,,,,
12685,whole milk,coffee,soft cheese,,,,,,,,
12686,canned fish,salty snack,,,,,,,,,
12687,butter,citrus fruit,,,,,,,,,
12688,beef,shopping bags,,,,,,,,,
12689,whole milk,cheese,,,,,,,,,
12690,pork,napkins,,,,,,,,,
12691,beef,hygiene articles,soda,tropical fruit,,,,,,,
12692,pork,other vegetables,,,,,,,,,
12693,packaged fruit/vegetables,grapes,whipped/sour cream,,,,,,,,
12694,coffee,chewing gum,,,,,,,,,
12695,other vegetables,margarine,other vegetables,,,,,,,,
12696,ham,whole milk,shopping bags,,,,,,,,
12697,whole milk,coffee,,,,,,,,,
12698,fruit/vegetable juice,herbs,dishes,,,,,,,,
12699,other vegetables,berries,,,,,,,,,
12700,pastry,brown bread,,,,,,,,,
12701,pork,cream cheese ,yogurt,,,,,,,,
12702,jam,detergent,,,,,,,,,
12703,ham,chocolate,,,,,,,,,
12704,ham,whole milk,whole milk,soda,,,,,,,
12705,beef,misc. beverages,,,,,,,,,
12706,roll products ,shopping bags,,,,,,,,,
12707,beef,salt,,,,,,,,,
12708,root vegetables,shopping bags,,,,,,,,,
12709,rolls/buns,cake,,,,,,,,,
12710,pastry,yogurt,,,,,,,,,
12711,whipped/sour cream,onions,other vegetables,yogurt,rolls/buns,,,,,,
12712,jam,salty snack,,,,,,,,,
12713,onions,canned beer,,,,,,,,,
12714,specialty chocolate,long life bakery product,,,,,,,,,
12715,oil,soda,,,,,,,,,
12716,other vegetables,salt,,,,,,,,,
12717,rolls/buns,shopping bags,,,,,,,,,
12718,pet care,butter milk,,,,,,,,,
12719,beverages,whole milk,,,,,,,,,
12720,bottled beer,ice cream,,,,,,,,,
12721,berries,bottled beer,bottled water,,,,,,,,
12722,butter,hygiene articles,,,,,,,,,
12723,bottled water,whipped/sour cream,,,,,,,,,
12724,cream cheese ,coffee,,,,,,,,,
12725,beef,newspapers,cleaner,,,,,,,,
12726,tropical fruit,dental care,,,,,,,,,
12727,tropical fruit,other vegetables,,,,,,,,,
12728,butter,pastry,other vegetables,other vegetables,,,,,,,
12729,canned beer,yogurt,,,,,,,,,
12730,berries,other vegetables,,,,,,,,,
12731,other vegetables,brown bread,flower (seeds),,,,,,,,
12732,root vegetables,cream cheese ,,,,,,,,,
12733,chocolate,coffee,,,,,,,,,
12734,soda,bottled water,whole milk,other vegetables,hygiene articles,,,,,,
12735,berries,jam cheese,chocolate,pastry,soda,,,,,,
12736,pork,cream cheese ,,,,,,,,,
12737,other vegetables,newspapers,,,,,,,,,
12738,canned beer,ice cream,,,,,,,,,
12739,hard cheese,cake,,,,,,,,,
12740,sugar,shopping bags,,,,,,,,,
12741,pip fruit,soda,,,,,,,,,
12742,eggs,whole milk,artif. sweetener,,,,,,,,
12743,tropical fruit,chewing gum,,,,,,,,,
12744,misc. beverages,coffee,,,,,,,,,
12745,soda,bottled water,,,,,,,,,
12746,berries,eggs,,,,,,,,,
12747,pip fruit,frozen fish,,,,,,,,,
12748,shopping bags,misc. beverages,,,,,,,,,
12749,whole milk,white bread,cream cheese ,,,,,,,,
12750,pork,butter,,,,,,,,,
12751,eggs,bottled water,kitchen towels,,,,,,,,
12752,whole milk,brown bread,whole milk,ice cream,,,,,,,
12753,rolls/buns,chocolate,onions,,,,,,,,
12754,whole milk,jam,bottled beer,newspapers,,,,,,,
12755,hygiene articles,cake,,,,,,,,,
12756,ice cream,salty snack,,,,,,,,,
12757,beef,pip fruit,beverages,soda,,,,,,,
12758,ham,jam,,,,,,,,,
12759,whole milk,canned vegetables,,,,,,,,,
12760,frozen vegetables,jam,rolls/buns,,,,,,,,
12761,specialty chocolate,shopping bags,,,,,,,,,
12762,root vegetables,napkins,,,,,,,,,
12763,berries,frozen vegetables,,,,,,,,,
12764,berries,napkins,,,,,,,,,
12765,nuts/prunes,margarine,,,,,,,,,
12766,bottled beer,beverages,,,,,,,,,
12767,beef,spread cheese,pasta,,,,,,,,
12768,rolls/buns,beef,,,,,,,,,
12769,whipped/sour cream,shopping bags,bottled water,,,,,,,,
12770,soda,newspapers,,,,,,,,,
12771,tropical fruit,bottled beer,,,,,,,,,
12772,pip fruit,whipped/sour cream,,,,,,,,,
12773,bottled water,other vegetables,,,,,,,,,
12774,other vegetables,coffee,,,,,,,,,
12775,other vegetables,yogurt,pastry,,,,,,,,
12776,other vegetables,other vegetables,,,,,,,,,
12777,whole milk,whipped/sour cream,,,,,,,,,
12778,chocolate,margarine,butter,,,,,,,,
12779,brown bread,newspapers,,,,,,,,,
12780,pastry,white bread,,,,,,,,,
12781,brown bread,whole milk,,,,,,,,,
12782,ham,tropical fruit,frozen meals,sparkling wine,,,,,,,
12783,grapes,canned beer,cake,sugar,detergent,,,,,,
12784,chicken,fruit/vegetable juice,,,,,,,,,
12785,berries,berries,tropical fruit,pip fruit,,,,,,,
12786,nuts/prunes,long life bakery product,,,,,,,,,
12787,whole milk,long life bakery product,,,,,,,,,
12788,ham,processed cheese,,,,,,,,,
12789,whipped/sour cream,rolls/buns,,,,,,,,,
12790,other vegetables,citrus fruit,,,,,,,,,
12791,whole milk,bottled water,,,,,,,,,
12792,coffee,frozen potato products,,,,,,,,,
12793,rolls/buns,red wine,,,,,,,,,
12794,berries,bottled water,jam,shopping bags,,,,,,,
12795,pip fruit,bottled water,,,,,,,,,
12796,pip fruit,brown bread,,,,,,,,,
12797,margarine,herbs,,,,,,,,,
12798,newspapers,red wine,,,,,,,,,
12799,beef,ketchup,pork,hygiene articles,,,,,,,
12800,butter milk,whole milk,,,,,,,,,
12801,berries,pip fruit,,,,,,,,,
12802,oil,cake,,,,,,,,,
12803,whole milk,ice cream,,,,,,,,,
12804,pip fruit,pastry,chocolate,,,,,,,,
12805,coffee,whole milk,,,,,,,,,
12806,tropical fruit,jam,,,,,,,,,
12807,bottled beer,whole milk,,,,,,,,,
12808,soda,bathroom cleaner,,,,,,,,,
12809,turkey,salt,,,,,,,,,
12810,berries,pet care,,,,,,,,,
12811,tropical fruit,berries,root vegetables,spread cheese,,,,,,,
12812,pork,white bread,,,,,,,,,
12813,other vegetables,coffee,,,,,,,,,
12814,berries,sugar,,,,,,,,,
12815,pork,citrus fruit,,,,,,,,,
12816,grapes,rolls/buns,pot plants,,,,,,,,
12817,rolls/buns,pip fruit,margarine,,,,,,,,
12818,berries,whipped/sour cream,,,,,,,,,
12819,citrus fruit,cream cheese ,,,,,,,,,
12820,frozen meals,rolls/buns,tropical fruit,jam,,,,,,,
12821,bottled beer,beef,other vegetables,,,,,,,,
12822,salty snack,whole milk,,,,,,,,,
12823,brown bread,rolls/buns,processed cheese,,,,,,,,
12824,whole milk,soda,soda,,,,,,,,
12825,chicken,whole milk,butter,soda,,,,,,,
12826,beverages,pastry,,,,,,,,,
12827,root vegetables,butter,,,,,,,,,
12828,tropical fruit,salty snack,,,,,,,,,
12829,berries,chocolate,,,,,,,,,
12830,whole milk,chocolate,,,,,,,,,
12831,canned beer,coffee,,,,,,,,,
12832,whole milk,grapes,,,,,,,,,
12833,whole milk,jam,hygiene articles,,,,,,,,
12834,bottled water,margarine,,,,,,,,,
12835,berries,tea,,,,,,,,,
12836,other vegetables,cream cheese ,yogurt,yogurt,whole milk,waffles,jam,fruit/vegetable juice,,,
12837,chewing gum,coffee,napkins,brown bread,,,,,,,
12838,eggs,butter,beverages,,,,,,,,
12839,beef,shopping bags,,,,,,,,,
12840,tropical fruit,chocolate,,,,,,,,,
12841,other vegetables,rolls/buns,,,,,,,,,
12842,beef,mayonnaise,,,,,,,,,
12843,root vegetables,flour,,,,,,,,,
12844,salty snack,bottled beer,,,,,,,,,
12845,eggs,newspapers,,,,,,,,,
12846,white bread,canned beer,,,,,,,,,
12847,other vegetables,hygiene articles,,,,,,,,,
12848,whipped/sour cream,oil,,,,,,,,,
12849,beef,specialty chocolate,,,,,,,,,
12850,other vegetables,napkins,,,,,,,,,
12851,beef,root vegetables,,,,,,,,,
12852,pastry,chewing gum,,,,,,,,,
12853,pork,soft cheese,rolls/buns,butter milk,butter,,,,,,
12854,pork,hard cheese,,,,,,,,,
12855,beverages,beef,other vegetables,canned beer,,,,,,,
12856,eggs,frozen fish,,,,,,,,,
12857,butter,tropical fruit,,,,,,,,,
12858,whole milk,ice cream,turkey,artif. sweetener,,,,,,,
12859,rolls/buns,rolls/buns,,,,,,,,,
12860,butter milk,newspapers,,,,,,,,,
12861,whipped/sour cream,yogurt,,,,,,,,,
12862,other vegetables,newspapers,,,,,,,,,
12863,sparkling wine,root vegetables,,,,,,,,,
12864,rolls/buns,fruit/vegetable juice,,,,,,,,,
12865,chicken,root vegetables,,,,,,,,,
12866,butter,bottled beer,,,,,,,,,
12867,newspapers,fruit/vegetable juice,waffles,,,,,,,,
12868,soda,jam,,,,,,,,,
12869,grapes,soda,,,,,,,,,
12870,packaged fruit/vegetables,dishes,,,,,,,,,
12871,citrus fruit,bottled beer,rolls/buns,hygiene articles,rice,,,,,,
12872,pork,processed cheese,,,,,,,,,
12873,citrus fruit,baking powder,,,,,,,,,
12874,pastry,pet care,margarine,,,,,,,,
12875,berries,other vegetables,fruit/vegetable juice,whole milk,grapes,,,,,,
12876,whole milk,whipped/sour cream,,,,,,,,,
12877,other vegetables,whole milk,,,,,,,,,
12878,other vegetables,whole milk,,,,,,,,,
12879,frozen meals,brown bread,dishes,,,,,,,,
12880,other vegetables,long life bakery product,pastry,,,,,,,,
12881,frozen meals,pasta,jam,,,,,,,,
12882,bottled water,canned beer,,,,,,,,,
12883,soda,root vegetables,fruit/vegetable juice,,,,,,,,
12884,berries,rolls/buns,whole milk,onions,,,,,,,
12885,rolls/buns,light bulbs,long life bakery product,,,,,,,,
12886,flower (seeds),eggs,,,,,,,,,
12887,yogurt,whole milk,,,,,,,,,
12888,berries,other vegetables,,,,,,,,,
12889,canned beer,flour,,,,,,,,,
12890,frozen fish,berries,chocolate,rolls/buns,,,,,,,
12891,rolls/buns,butter,,,,,,,,,
12892,other vegetables,fruit/vegetable juice,,,,,,,,,
12893,herbs,grapes,butter,,,,,,,,
12894,citrus fruit,jam,,,,,,,,,
12895,whole milk,whole milk,herbs,,,,,,,,
12896,berries,tropical fruit,,,,,,,,,
12897,root vegetables,brown bread,,,,,,,,,
12898,jam,salty snack,,,,,,,,,
12899,citrus fruit,berries,coffee,whole milk,chocolate,fruit/vegetable juice,,,,,
12900,beef,condensed milk,,,,,,,,,
12901,bottled beer,rolls/buns,,,,,,,,,
12902,whole milk,condensed milk,pastry,,,,,,,,
12903,cream cheese ,fruit/vegetable juice,,,,,,,,,
12904,pastry,pork,,,,,,,,,
12905,pork,other vegetables,,,,,,,,,
12906,rolls/buns,oil,,,,,,,,,
12907,beef,rolls/buns,,,,,,,,,
12908,pip fruit,whole milk,napkins,,,,,,,,
12909,whole milk,whole milk,,,,,,,,,
12910,berries,frozen vegetables,specialty vegetables,,,,,,,,
12911,pork,brown bread,,,,,,,,,
12912,chicken,soda,,,,,,,,,
12913,yogurt,yogurt,,,,,,,,,
12914,oil,bottled water,oil,,,,,,,,
12915,root vegetables,canned fish,,,,,,,,,
12916,root vegetables,soda,,,,,,,,,
12917,margarine,rolls/buns,,,,,,,,,
12918,citrus fruit,soda,,,,,,,,,
12919,turkey,whole milk,,,,,,,,,
12920,shopping bags,soda,,,,,,,,,
12921,yogurt,jam,,,,,,,,,
12922,berries,chocolate,,,,,,,,,
12923,grapes,soda,,,,,,,,,
12924,bottled beer,cake,cling film/bags,,,,,,,,
12925,soda,other vegetables,dishes,,,,,,,,
12926,bottled water,margarine,onions,other vegetables,whole milk,,,,,,
12927,sugar,coffee,cream cheese ,bottled water,,,,,,,
12928,pork,cereals,,,,,,,,,
12929,fruit/vegetable juice,rolls/buns,packaged fruit/vegetables,ice cream,rolls/buns,pasta,margarine,pip fruit,,,
12930,pip fruit,spread cheese,,,,,,,,,
12931,seasonal products,white bread,specialty chocolate,soda,,,,,,,
12932,whole milk,rolls/buns,,,,,,,,,
12933,yogurt,other vegetables,,,,,,,,,
12934,tropical fruit,soda,frozen meals,,,,,,,,
12935,berries,beef,white bread,,,,,,,,
12936,bottled water,beverages,,,,,,,,,
12937,beef,sliced cheese,,,,,,,,,
12938,pastry,red wine,,,,,,,,,
12939,root vegetables,canned beer,cake,chewing gum,,,,,,,
12940,tropical fruit,grapes,,,,,,,,,
12941,cake,white bread,newspapers,,,,,,,,
12942,newspapers,white bread,,,,,,,,,
12943,tropical fruit,white wine,,,,,,,,,
12944,chewing gum,misc. beverages,,,,,,,,,
12945,berries,pickled vegetables,,,,,,,,,
12946,bottled water,yogurt,rolls/buns,newspapers,cake,rolls/buns,,,,,
12947,eggs,citrus fruit,,,,,,,,,
12948,beef,flour,,,,,,,,,
12949,pip fruit,bottled beer,,,,,,,,,
12950,pork,liver loaf,canned beer,whole milk,,,,,,,
12951,decalcifier,root vegetables,,,,,,,,,
12952,rolls/buns,coffee,,,,,,,,,
12953,berries,butter,,,,,,,,,
12954,other vegetables,soda,,,,,,,,,
12955,beverages,chewing gum,rolls/buns,,,,,,,,
12956,chocolate,other vegetables,,,,,,,,,
12957,oil,hard cheese,,,,,,,,,
12958,pastry,sugar,,,,,,,,,
12959,berries,ice cream,,,,,,,,,
12960,specialty chocolate,frozen potato products,,,,,,,,,
12961,onions,soda,,,,,,,,,
12962,whole milk,soda,,,,,,,,,
12963,citrus fruit,yogurt,,,,,,,,,
12964,yogurt,whole milk,ham,citrus fruit,frozen vegetables,whole milk,,,,,
12965,white bread,whole milk,,,,,,,,,
12966,beef,soda,,,,,,,,,
12967,other vegetables,pork,newspapers,,,,,,,,
12968,frozen vegetables,berries,whole milk,chocolate,,,,,,,
12969,bottled water,soft cheese,dishes,chocolate,,,,,,,
12970,onions,bottled water,sliced cheese,,,,,,,,
12971,berries,baking powder,canned beer,brandy,white bread,jam,bottled beer,canned beer,,,
12972,pork,brown bread,,,,,,,,,
12973,pork,jam,,,,,,,,,
12974,root vegetables,tropical fruit,,,,,,,,,
12975,fish,root vegetables,chocolate,,,,,,,,
12976,tropical fruit,rolls/buns,,,,,,,,,
12977,brown bread,coffee,,,,,,,,,
12978,canned beer,whole milk,frozen vegetables,cream cheese ,spread cheese,,,,,,
12979,frozen meals,other vegetables,,,,,,,,,
12980,onions,whipped/sour cream,red wine,,,,,,,,
12981,pet care,mustard,,,,,,,,,
12982,whole milk,cream cheese ,,,,,,,,,
12983,whole milk,yogurt,sliced cheese,,,,,,,,
12984,coffee,butter,,,,,,,,,
12985,cake,chocolate,,,,,,,,,
12986,bottled beer,other vegetables,,,,,,,,,
12987,grapes,canned beer,,,,,,,,,
12988,beef,tropical fruit,cat food,whole milk,artif. sweetener,packaged fruit/vegetables,,,,,
12989,pork,pork,rolls/buns,sparkling wine,,,,,,,
12990,butter milk,fruit/vegetable juice,,,,,,,,,
12991,bottled water,yogurt,,,,,,,,,
12992,pastry,brown bread,,,,,,,,,
12993,whole milk,canned beer,grapes,sugar,detergent,,,,,,
12994,butter milk,whole milk,brandy,,,,,,,,
12995,other vegetables,misc. beverages,,,,,,,,,
12996,other vegetables,newspapers,chewing gum,cake,,,,,,,
12997,beef,whole milk,whipped/sour cream,,,,,,,,
12998,roll products ,rice,,,,,,,,,
12999,whole milk,whole milk,newspapers,eggs,,,,,,,
13000,soda,bottled water,seasonal products,,,,,,,,
13001,rolls/buns,soda,,,,,,,,,
13002,brown bread,waffles,,,,,,,,,
13003,rolls/buns,rolls/buns,,,,,,,,,
13004,white bread,margarine,butter,,,,,,,,
13005,berries,rolls/buns,jam,,,,,,,,
13006,misc. beverages,chocolate,,,,,,,,,
13007,brown bread,brown bread,,,,,,,,,
13008,frozen meals,fruit/vegetable juice,,,,,,,,,
13009,jam,cream cheese ,,,,,,,,,
13010,dishes,shopping bags,hard cheese,other vegetables,,,,,,,
13011,beef,whole milk,rolls/buns,yogurt,frozen vegetables,,,,,,
13012,other vegetables,whole milk,,,,,,,,,
13013,canned vegetables,chocolate,,,,,,,,,
13014,shopping bags,bottled water,,,,,,,,,
13015,whipped/sour cream,canned fish,,,,,,,,,
13016,rolls/buns,pork,,,,,,,,,
13017,cake,pastry,,,,,,,,,
13018,hygiene articles,rolls/buns,red wine,,,,,,,,
13019,beef,canned beer,margarine,,,,,,,,
13020,root vegetables,beef,whole milk,jam,,,,,,,
13021,yogurt,herbs,,,,,,,,,
13022,berries,rolls/buns,,,,,,,,,
13023,berries,rolls/buns,,,,,,,,,
13024,canned beer,hygiene articles,pork,soft cheese,bottled beer,rolls/buns,chocolate,,,,
13025,citrus fruit,ham,canned beer,frozen vegetables,tropical fruit,other vegetables,yogurt,whole milk,onions,,
13026,berries,pork,rolls/buns,grapes,,,,,,,
13027,house keeping products,cat food,,,,,,,,,
13028,oil,jam,,,,,,,,,
13029,beef,hygiene articles,hard cheese,cat food,,,,,,,
13030,spread cheese,whole milk,,,,,,,,,
13031,other vegetables,jam,tropical fruit,brown bread,bottled beer,,,,,,
13032,onions,onions,,,,,,,,,
13033,berries,tea,,,,,,,,,
13034,beverages,soda,,,,,,,,,
13035,ice cream,jam,,,,,,,,,
13036,other vegetables,specialty fat,,,,,,,,,
13037,jam,bottled water,other vegetables,white bread,,,,,,,
13038,other vegetables,frozen vegetables,,,,,,,,,
13039,shopping bags,jam,,,,,,,,,
13040,eggs,processed cheese,whole milk,bottled water,,,,,,,
13041,tropical fruit,bottled water,,,,,,,,,
13042,brown bread,chocolate,,,,,,,,,
13043,cake,yogurt,,,,,,,,,
13044,butter milk,rolls/buns,,,,,,,,,
13045,berries,frozen meals,soda,,,,,,,,
13046,whipped/sour cream,canned beer,,,,,,,,,
13047,other vegetables,whole milk,,,,,,,,,
13048,waffles,margarine,,,,,,,,,
13049,berries,other vegetables,root vegetables,other vegetables,,,,,,,
13050,root vegetables,coffee,,,,,,,,,
13051,beef,newspapers,,,,,,,,,
13052,chicken,sugar,,,,,,,,,
13053,pork,cake,newspapers,,,,,,,,
13054,berries,frozen meals,dish cleaner,,,,,,,,
13055,cake,fruit/vegetable juice,,,,,,,,,
13056,chicken,tropical fruit,,,,,,,,,
13057,ice cream,rolls/buns,,,,,,,,,
13058,beef,frozen meals,white bread,,,,,,,,
